product_id,seller_id,category,product_name,maintenance_rate,commission_rate,weight,created_at
P002185,S0104,Beauty,Sunscreen,0.0,0.12,0.43,2023-08-24
P003061,S0152,Groceries,Tea,0.0,0.03,0.86,2023-08-24
P003060,S0152,Groceries,Eggs,0.0,0.03,0.97,2023-08-24
P003059,S0152,Groceries,Cooking Oil,0.0,0.03,1.7,2023-08-24
P003058,S0152,Groceries,Fruits,0.0,0.03,1.22,2023-08-24
P003057,S0152,Groceries,Sugar,0.0,0.03,4.02,2023-08-24
P003056,S0152,Groceries,Tea,0.0,0.03,0.24,2023-08-24
P003055,S0152,Groceries,Cooking Oil,0.0,0.03,1.0,2023-08-24
P003054,S0152,Groceries,Bread,0.0,0.03,0.6,2023-08-24
P003053,S0152,Groceries,Fruits,0.0,0.03,1.49,2023-08-24
P003065,S0152,Groceries,Tea,0.0,0.03,0.35,2023-08-24
P003064,S0152,Groceries,Sugar,0.0,0.03,2.36,2023-08-24
P002630,S0127,Electronics,Headphones,0.0,0.05,0.41,2023-08-25
P002071,S0099,Home,Pillow,0.0,0.08,0.98,2023-08-26
P001830,S0089,Beauty,Face Mask,0.0,0.12,0.18,2023-08-27
P004594,S0153,Fashion,Scarf,0.005,0.1,0.16,2023-08-28
P004595,S0153,Fashion,Sneakers,0.005,0.1,0.89,2023-08-28
P004596,S0153,Fashion,Jacket,0.005,0.1,0.37,2023-08-28
P004597,S0153,Fashion,Handbag,0.005,0.1,0.97,2023-08-28
P004598,S0153,Fashion,Socks,0.005,0.1,0.09,2023-08-28
P004600,S0153,Fashion,Jeans,0.005,0.1,0.76,2023-08-28
P004601,S0153,Fashion,Socks,0.005,0.1,0.16,2023-08-28
P004602,S0153,Fashion,Socks,0.005,0.1,0.06,2023-08-28
P004604,S0153,Fashion,Scarf,0.005,0.1,0.11,2023-08-28
P004605,S0153,Fashion,Handbag,0.005,0.1,1.13,2023-08-28
P004606,S0153,Fashion,Handbag,0.005,0.1,1.13,2023-08-28
P004607,S0153,Fashion,Handbag,0.005,0.1,0.62,2023-08-28
P004608,S0153,Fashion,Socks,0.005,0.1,0.17,2023-08-28
P004603,S0153,Fashion,Hat,0.005,0.1,0.2,2023-08-28
P004593,S0153,Fashion,Dress,0.005,0.1,0.65,2023-08-28
P002146,S0102,Fashion,Belt,0.0,0.1,0.16,2023-08-29
P002427,S0118,Groceries,Tea,0.0,0.03,0.27,2023-08-30
P004513,S0139,Electronics,Laptop,0.005,0.05,2.28,2023-09-05
P002510,S0121,Home,Vacuum Cleaner,0.0,0.08,9.82,2023-09-09
P004296,S0093,Beauty,Face Mask,0.005,0.12,0.25,2023-09-09
P002341,S0111,Electronics,Gaming Mouse,0.0,0.05,0.29,2023-09-12
P004404,S0117,Beauty,Face Mask,0.005,0.12,0.15,2023-09-14
P002625,S0127,Electronics,Bluetooth Speaker,0.0,0.05,1.82,2023-09-14
P004560,S0144,Groceries,Coffee,0.02,0.03,1.88,2023-09-15
P002958,S0147,Beauty,Sunscreen,0.0,0.12,0.24,2023-09-16
P002330,S0111,Fashion,Handbag,0.0,0.1,0.52,2023-09-17
P002857,S0142,Electronics,Smartphone,0.0,0.05,0.28,2023-09-20
P002972,S0148,Electronics,Smartphone,0.0,0.05,0.28,2023-09-27
P002694,S0131,Electronics,Bluetooth Speaker,0.0,0.05,0.81,2023-09-28
P002499,S0121,Home,Curtains,0.0,0.08,0.97,2023-10-02
P004386,S0116,Groceries,Milk,0.02,0.03,1.63,2023-10-02
P002689,S0131,Electronics,Power Bank,0.0,0.05,0.34,2023-10-06
P002519,S0121,Home,Pillow,0.0,0.08,0.55,2023-10-08
P004504,S0135,Electronics,Laptop,0.005,0.05,1.6,2023-10-10
P002914,S0146,Beauty,Moisturizer,0.0,0.12,0.25,2023-10-17
P002601,S0126,Beauty,Moisturizer,0.0,0.12,0.47,2023-10-19
P002441,S0119,Fashion,Socks,0.0,0.1,0.17,2023-10-20
P004587,S0151,Groceries,Sugar,0.005,0.03,4.01,2023-10-20
P002824,S0137,Home,Curtains,0.0,0.08,0.63,2023-10-26
P004575,S0145,Groceries,Tea,0.02,0.03,0.47,2023-10-26
P003012,S0149,Home,Curtains,0.0,0.08,1.88,2023-10-31
P003017,S0149,Home,Curtains,0.0,0.08,0.52,2023-11-02
P002798,S0138,Groceries,Vegetables,0.0,0.03,1.87,2023-11-02
P003000,S0149,Home,Vacuum Cleaner,0.0,0.08,9.13,2023-11-02
P002843,S0141,Beauty,Lipstick,0.0,0.12,0.08,2023-11-04
P002876,S0142,Electronics,Laptop,0.0,0.05,1.15,2023-11-05
P002436,S0118,Groceries,Sugar,0.0,0.03,3.3,2023-11-06
P002713,S0131,Electronics,Tablet,0.0,0.05,0.55,2023-11-07
P002645,S0129,Fashion,Scarf,0.0,0.1,0.18,2023-11-10
P002658,S0129,Fashion,Dress,0.0,0.1,0.54,2023-11-12
P002817,S0137,Home,Pillow,0.0,0.08,0.79,2023-11-14
P003030,S0150,Groceries,Sugar,0.0,0.03,4.51,2023-11-17
P002826,S0137,Home,Table,0.0,0.08,5.84,2023-11-17
P002803,S0137,Home,Lamp,0.0,0.08,1.07,2023-11-18
P003014,S0149,Home,Pillow,0.0,0.08,0.89,2023-11-19
P003099,S0154,Home,Microwave,0.0,0.08,11.43,2023-11-22
P003105,S0154,Home,Pillow,0.0,0.08,1.56,2023-11-22
P003101,S0154,Home,Microwave,0.0,0.08,6.33,2023-11-22
P003108,S0154,Home,Table,0.0,0.08,6.0,2023-11-22
P003103,S0154,Home,Blender,0.0,0.08,3.56,2023-11-22
P003104,S0154,Home,Pillow,0.0,0.08,1.19,2023-11-22
P003100,S0154,Home,Coffee Maker,0.0,0.08,7.03,2023-11-22
P003098,S0154,Home,Lamp,0.0,0.08,1.6,2023-11-22
P003102,S0154,Home,Vacuum Cleaner,0.0,0.08,7.76,2023-11-22
P003095,S0154,Home,Pillow,0.0,0.08,1.29,2023-11-22
P004448,S0125,Home,Lamp,0.005,0.08,4.5,2023-11-22
P003081,S0154,Home,Blender,0.0,0.08,4.09,2023-11-22
P003082,S0154,Home,Microwave,0.0,0.08,10.3,2023-11-22
P003107,S0154,Home,Chair,0.0,0.08,6.39,2023-11-22
P003106,S0154,Home,Table,0.0,0.08,8.36,2023-11-22
P003086,S0154,Home,Chair,0.0,0.08,9.04,2023-11-22
P003085,S0154,Home,Rug,0.0,0.08,2.01,2023-11-22
P003090,S0154,Home,Microwave,0.0,0.08,11.53,2023-11-22
P003091,S0154,Home,Chair,0.0,0.08,5.61,2023-11-22
P003093,S0154,Home,Blender,0.0,0.08,2.63,2023-11-22
P003094,S0154,Home,Lamp,0.0,0.08,3.22,2023-11-22
P003087,S0154,Home,Chair,0.0,0.08,6.79,2023-11-22
P003097,S0154,Home,Curtains,0.0,0.08,1.85,2023-11-22
P002633,S0129,Fashion,Jeans,0.0,0.1,0.4,2023-11-24
P004521,S0139,Electronics,Power Bank,0.005,0.05,0.29,2023-11-27
P002779,S0138,Groceries,Bread,0.0,0.03,0.84,2023-12-02
P002753,S0136,Groceries,Bread,0.0,0.03,0.57,2023-12-04
P004578,S0151,Groceries,Fruits,0.02,0.03,0.31,2023-12-06
P002879,S0142,Electronics,Headphones,0.0,0.05,0.23,2023-12-08
P002933,S0146,Beauty,Eyeliner,0.0,0.12,0.06,2023-12-08
P004561,S0145,Groceries,Tea,0.02,0.03,0.64,2023-12-14
P002771,S0136,Groceries,Tea,0.0,0.03,0.74,2023-12-18
P002787,S0138,Electronics,Camera,0.0,0.05,0.81,2023-12-23
P002842,S0141,Beauty,Perfume,0.0,0.12,0.25,2023-12-28
P004572,S0145,Groceries,Sugar,0.005,0.03,4.21,2024-01-03
P004559,S0144,Groceries,Eggs,0.02,0.03,0.55,2024-01-04
P002997,S0149,Home,Microwave,0.0,0.08,10.37,2024-01-17
P003092,S0154,Home,Coffee Maker,0.0,0.08,3.66,2024-01-21
P003109,S0155,Home,Coffee Maker,0.0,0.08,6.65,2024-01-27
P003110,S0155,Home,Curtains,0.0,0.08,1.94,2024-01-27
P003122,S0155,Home,Vacuum Cleaner,0.0,0.08,5.99,2024-01-27
P003129,S0155,Home,Coffee Maker,0.0,0.08,6.47,2024-01-27
P003119,S0155,Home,Coffee Maker,0.0,0.08,7.71,2024-01-27
P003111,S0155,Home,Coffee Maker,0.0,0.08,3.99,2024-01-27
P003120,S0155,Home,Curtains,0.0,0.08,1.42,2024-01-27
P003114,S0155,Home,Blender,0.0,0.08,4.2,2024-01-27
P003127,S0155,Home,Microwave,0.0,0.08,5.26,2024-01-27
P003124,S0155,Home,Microwave,0.0,0.08,9.06,2024-01-27
P003115,S0155,Home,Chair,0.0,0.08,4.65,2024-01-27
P003116,S0155,Home,Table,0.0,0.08,9.92,2024-01-27
P003128,S0155,Home,Curtains,0.0,0.08,1.28,2024-01-27
P003121,S0155,Home,Rug,0.0,0.08,1.88,2024-01-27
P003126,S0155,Home,Table,0.0,0.08,7.78,2024-01-27
P003125,S0155,Home,Microwave,0.0,0.08,5.2,2024-01-27
P003123,S0155,Home,Curtains,0.0,0.08,1.58,2024-01-27
P003131,S0155,Home,Vacuum Cleaner,0.0,0.08,5.21,2024-01-27
P003133,S0155,Home,Table,0.0,0.08,10.85,2024-01-27
P003134,S0155,Home,Blender,0.0,0.08,2.07,2024-01-27
P003135,S0155,Home,Rug,0.0,0.08,2.5,2024-01-27
P003136,S0155,Home,Chair,0.0,0.08,7.58,2024-01-27
P003130,S0155,Home,Table,0.0,0.08,6.29,2024-01-27
P003112,S0155,Home,Rug,0.0,0.08,2.93,2024-02-11
P004609,S0156,Beauty,Shampoo,0.005,0.12,0.47,2024-02-12
P004610,S0156,Beauty,Conditioner,0.005,0.12,0.26,2024-02-12
P004611,S0156,Beauty,Foundation,0.005,0.12,0.25,2024-02-12
P004612,S0156,Beauty,Perfume,0.005,0.12,0.46,2024-02-12
P004613,S0156,Beauty,Eyeliner,0.005,0.12,0.07,2024-02-12
P004615,S0156,Beauty,Nail Polish,0.005,0.12,0.06,2024-02-12
P004617,S0156,Beauty,Conditioner,0.005,0.12,0.4,2024-02-12
P004620,S0156,Beauty,Conditioner,0.005,0.12,0.29,2024-02-12
P004619,S0156,Beauty,Shampoo,0.005,0.12,0.46,2024-02-12
P004621,S0156,Beauty,Face Mask,0.005,0.12,0.29,2024-02-12
P004623,S0156,Beauty,Sunscreen,0.005,0.12,0.33,2024-02-12
P004624,S0156,Beauty,Foundation,0.005,0.12,0.27,2024-02-12
P004618,S0156,Beauty,Eyeliner,0.005,0.12,0.07,2024-02-12
P003156,S0157,Fashion,Jeans,0.0,0.1,0.74,2024-02-13
P003164,S0157,Fashion,Socks,0.0,0.1,0.18,2024-02-13
P003163,S0157,Fashion,Socks,0.0,0.1,0.19,2024-02-13
P003158,S0157,Fashion,Handbag,0.0,0.1,0.78,2024-02-13
P003157,S0157,Fashion,T-Shirt,0.0,0.1,0.18,2024-02-13
P003155,S0157,Fashion,Dress,0.0,0.1,0.68,2024-02-13
P003162,S0157,Fashion,Dress,0.0,0.1,0.32,2024-02-13
P003153,S0157,Fashion,T-Shirt,0.0,0.1,0.26,2024-02-13
P003142,S0157,Fashion,T-Shirt,0.0,0.1,0.12,2024-02-13
P003144,S0157,Fashion,Jacket,0.0,0.1,0.32,2024-02-13
P003145,S0157,Fashion,Belt,0.0,0.1,0.1,2024-02-13
P003146,S0157,Fashion,Dress,0.0,0.1,0.69,2024-02-13
P003141,S0157,Fashion,Jeans,0.0,0.1,0.36,2024-02-13
P003148,S0157,Fashion,Belt,0.0,0.1,0.13,2024-02-13
P003149,S0157,Fashion,Sneakers,0.0,0.1,0.86,2024-02-13
P003147,S0157,Fashion,Jeans,0.0,0.1,0.35,2024-02-13
P003138,S0157,Fashion,Jeans,0.0,0.1,0.6,2024-02-13
P003154,S0157,Fashion,Jacket,0.0,0.1,0.51,2024-02-13
P003139,S0157,Fashion,Sneakers,0.0,0.1,0.85,2024-02-13
P003161,S0157,Fashion,Sneakers,0.0,0.1,1.13,2024-02-13
P003152,S0157,Fashion,Scarf,0.0,0.1,0.22,2024-02-13
P003151,S0157,Fashion,Jeans,0.0,0.1,0.71,2024-02-13
P003140,S0157,Fashion,Handbag,0.0,0.1,0.91,2024-02-13
P002937,S0146,Beauty,Conditioner,0.0,0.12,0.35,2024-02-18
P004599,S0153,Fashion,Jeans,0.005,0.1,0.61,2024-02-25
P003159,S0157,Fashion,Jeans,0.0,0.1,0.52,2024-02-25
P003182,S0158,Electronics,Headphones,0.0,0.05,0.45,2024-03-01
P003184,S0158,Electronics,Monitor,0.0,0.05,3.07,2024-03-01
P003185,S0158,Electronics,Power Bank,0.0,0.05,0.4,2024-03-01
P003191,S0158,Electronics,Power Bank,0.0,0.05,0.39,2024-03-01
P003189,S0158,Electronics,Smartwatch,0.0,0.05,0.16,2024-03-01
P003181,S0158,Electronics,Bluetooth Speaker,0.0,0.05,1.16,2024-03-01
P003192,S0158,Electronics,Laptop,0.0,0.05,2.22,2024-03-01
P003186,S0158,Electronics,Smartwatch,0.0,0.05,0.16,2024-03-01
P003179,S0158,Electronics,Camera,0.0,0.05,0.64,2024-03-01
P003183,S0158,Electronics,Smartwatch,0.0,0.05,0.14,2024-03-01
P003176,S0158,Electronics,Bluetooth Speaker,0.0,0.05,0.76,2024-03-01
P003178,S0158,Electronics,Bluetooth Speaker,0.0,0.05,1.39,2024-03-01
P003166,S0158,Electronics,Power Bank,0.0,0.05,0.45,2024-03-01
P003165,S0158,Electronics,Camera,0.0,0.05,0.76,2024-03-01
P003168,S0158,Electronics,Gaming Mouse,0.0,0.05,0.22,2024-03-01
P003169,S0158,Electronics,Bluetooth Speaker,0.0,0.05,1.33,2024-03-01
P003170,S0158,Electronics,Laptop,0.0,0.05,1.73,2024-03-01
P003167,S0158,Electronics,Smartphone,0.0,0.05,0.21,2024-03-01
P003172,S0158,Electronics,Smartphone,0.0,0.05,0.29,2024-03-01
P003173,S0158,Electronics,Laptop,0.0,0.05,1.29,2024-03-01
P003174,S0158,Electronics,Power Bank,0.0,0.05,0.41,2024-03-01
P003175,S0158,Electronics,Smartwatch,0.0,0.05,0.14,2024-03-01
P003171,S0158,Electronics,Laptop,0.0,0.05,2.22,2024-03-01
P003209,S0159,Groceries,Vegetables,0.0,0.03,1.05,2024-03-05
P003216,S0159,Groceries,Tea,0.0,0.03,0.54,2024-03-05
P003218,S0159,Groceries,Vegetables,0.0,0.03,0.84,2024-03-05
P003215,S0159,Groceries,Milk,0.0,0.03,0.89,2024-03-05
P003214,S0159,Groceries,Sugar,0.0,0.03,3.66,2024-03-05
P003212,S0159,Groceries,Sugar,0.0,0.03,4.17,2024-03-05
P003211,S0159,Groceries,Milk,0.0,0.03,1.9,2024-03-05
P003210,S0159,Groceries,Sugar,0.0,0.03,2.52,2024-03-05
P003208,S0159,Groceries,Rice,0.0,0.03,3.16,2024-03-05
P003200,S0159,Beauty,Lipstick,0.0,0.12,0.08,2024-03-05
P003204,S0159,Groceries,Sugar,0.0,0.03,4.71,2024-03-05
P003203,S0159,Groceries,Milk,0.0,0.03,0.63,2024-03-05
P003202,S0159,Groceries,Cooking Oil,0.0,0.03,4.54,2024-03-05
P003201,S0159,Groceries,Sugar,0.0,0.03,1.94,2024-03-05
P003199,S0159,Groceries,Sugar,0.0,0.03,1.42,2024-03-05
P003198,S0159,Beauty,Lipstick,0.0,0.12,0.06,2024-03-05
P003197,S0159,Groceries,Coffee,0.0,0.03,0.5,2024-03-05
P003195,S0159,Groceries,Eggs,0.0,0.03,0.61,2024-03-05
P003194,S0159,Beauty,Sunscreen,0.0,0.12,0.28,2024-03-05
P003193,S0159,Groceries,Sugar,0.0,0.03,1.59,2024-03-05
P003219,S0159,Groceries,Vegetables,0.0,0.03,0.53,2024-03-05
P003207,S0159,Groceries,Bread,0.0,0.03,0.66,2024-03-05
P003220,S0159,Beauty,Conditioner,0.0,0.12,0.45,2024-03-05
P003213,S0159,Groceries,Sugar,0.0,0.03,2.85,2024-03-05
P002990,S0148,Electronics,Camera,0.0,0.05,0.96,2024-03-12
P004628,S0160,Home,Table,0.005,0.08,9.92,2024-03-25
P004638,S0160,Home,Lamp,0.005,0.08,3.52,2024-03-25
P004637,S0160,Home,Lamp,0.005,0.08,2.95,2024-03-25
P004634,S0160,Home,Vacuum Cleaner,0.005,0.08,5.22,2024-03-25
P004632,S0160,Groceries,Rice,0.02,0.03,2.15,2024-03-25
P004630,S0160,Home,Table,0.005,0.08,11.31,2024-03-25
P004629,S0160,Home,Chair,0.005,0.08,9.07,2024-03-25
P004627,S0160,Fashion,Handbag,0.005,0.1,1.38,2024-03-25
P004626,S0160,Home,Blender,0.005,0.08,2.43,2024-03-25
P004639,S0160,Fashion,Belt,0.005,0.1,0.19,2024-03-25
P004625,S0160,Home,Microwave,0.005,0.08,11.79,2024-03-25
P003137,S0157,Fashion,T-Shirt,0.0,0.1,0.22,2024-03-27
P002992,S0148,Electronics,Laptop,0.0,0.05,2.47,2024-04-04
P003188,S0158,Electronics,Camera,0.0,0.05,0.67,2024-04-04
P003033,S0150,Groceries,Vegetables,0.0,0.03,1.43,2024-04-07
P003160,S0157,Fashion,Dress,0.0,0.1,0.57,2024-04-08
P003243,S0161,Groceries,Coffee,0.0,0.03,1.87,2024-04-16
P003238,S0161,Groceries,Cooking Oil,0.0,0.03,4.83,2024-04-16
P003239,S0161,Groceries,Cooking Oil,0.0,0.03,1.58,2024-04-16
P003246,S0161,Groceries,Rice,0.0,0.03,4.38,2024-04-16
P003241,S0161,Groceries,Vegetables,0.0,0.03,1.9,2024-04-16
P003245,S0161,Groceries,Sugar,0.0,0.03,1.44,2024-04-16
P003242,S0161,Groceries,Bread,0.0,0.03,0.76,2024-04-16
P003244,S0161,Groceries,Sugar,0.0,0.03,2.31,2024-04-16
P003247,S0161,Groceries,Vegetables,0.0,0.03,1.8,2024-04-16
P003221,S0161,Groceries,Vegetables,0.0,0.03,0.25,2024-04-16
P003222,S0161,Groceries,Rice,0.0,0.03,1.61,2024-04-16
P003225,S0161,Groceries,Bread,0.0,0.03,0.41,2024-04-16
P003235,S0161,Groceries,Coffee,0.0,0.03,0.25,2024-04-16
P003234,S0161,Groceries,Milk,0.0,0.03,1.14,2024-04-16
P003230,S0161,Groceries,Sugar,0.0,0.03,3.86,2024-04-16
P003229,S0161,Groceries,Bread,0.0,0.03,0.49,2024-04-16
P003232,S0161,Groceries,Cooking Oil,0.0,0.03,1.38,2024-04-16
P003228,S0161,Groceries,Milk,0.0,0.03,0.63,2024-04-16
P003227,S0161,Groceries,Cooking Oil,0.0,0.03,2.78,2024-04-16
P003248,S0161,Groceries,Vegetables,0.0,0.03,1.43,2024-04-16
P003226,S0161,Groceries,Rice,0.0,0.03,4.52,2024-04-16
P003224,S0161,Groceries,Cooking Oil,0.0,0.03,1.5,2024-04-16
P003223,S0161,Groceries,Tea,0.0,0.03,0.66,2024-04-16
P003237,S0161,Groceries,Coffee,0.0,0.03,1.27,2024-04-16
P003088,S0154,Home,Table,0.0,0.08,10.51,2024-04-18
P004640,S0160,Home,Microwave,0.005,0.08,5.19,2024-04-20
P004616,S0156,Beauty,Foundation,0.005,0.12,0.28,2024-04-24
P003069,S0152,Groceries,Tea,0.0,0.03,0.49,2024-05-01
P004653,S0162,Groceries,Bread,0.02,0.03,0.25,2024-05-06
P004642,S0162,Beauty,Shampoo,0.005,0.12,0.33,2024-05-06
P004641,S0162,Groceries,Vegetables,0.02,0.03,1.67,2024-05-06
P004655,S0162,Groceries,Cooking Oil,0.02,0.03,3.58,2024-05-06
P004656,S0162,Groceries,Rice,0.02,0.03,1.79,2024-05-06
P004654,S0162,Beauty,Shampoo,0.005,0.12,0.45,2024-05-06
P004651,S0162,Groceries,Sugar,0.005,0.03,4.81,2024-05-06
P004652,S0162,Groceries,Rice,0.02,0.03,2.14,2024-05-06
P004644,S0162,Groceries,Milk,0.02,0.03,1.55,2024-05-06
P004645,S0162,Beauty,Conditioner,0.005,0.12,0.38,2024-05-06
P004647,S0162,Groceries,Rice,0.02,0.03,1.45,2024-05-06
P003068,S0152,Groceries,Tea,0.0,0.03,0.28,2024-05-09
P003231,S0161,Groceries,Rice,0.0,0.03,2.37,2024-05-09
P003264,S0163,Groceries,Eggs,0.0,0.03,0.88,2024-05-12
P003251,S0163,Groceries,Vegetables,0.0,0.03,1.07,2024-05-12
P003252,S0163,Groceries,Coffee,0.0,0.03,1.65,2024-05-12
P003250,S0163,Groceries,Eggs,0.0,0.03,0.55,2024-05-12
P003253,S0163,Groceries,Rice,0.0,0.03,2.17,2024-05-12
P003255,S0163,Groceries,Eggs,0.0,0.03,0.51,2024-05-12
P003256,S0163,Groceries,Tea,0.0,0.03,0.59,2024-05-12
P003257,S0163,Groceries,Fruits,0.0,0.03,1.61,2024-05-12
P003258,S0163,Groceries,Cooking Oil,0.0,0.03,4.22,2024-05-12
P003259,S0163,Groceries,Sugar,0.0,0.03,2.03,2024-05-12
P003274,S0163,Groceries,Rice,0.0,0.03,2.84,2024-05-12
P003273,S0163,Groceries,Vegetables,0.0,0.03,0.82,2024-05-12
P003272,S0163,Groceries,Cooking Oil,0.0,0.03,2.0,2024-05-12
P003271,S0163,Groceries,Sugar,0.0,0.03,1.3,2024-05-12
P003260,S0163,Groceries,Eggs,0.0,0.03,0.89,2024-05-12
P003270,S0163,Groceries,Sugar,0.0,0.03,1.54,2024-05-12
P003261,S0163,Groceries,Tea,0.0,0.03,0.68,2024-05-12
P003269,S0163,Groceries,Tea,0.0,0.03,0.56,2024-05-12
P003268,S0163,Groceries,Fruits,0.0,0.03,1.98,2024-05-12
P003267,S0163,Groceries,Cooking Oil,0.0,0.03,1.06,2024-05-12
P003262,S0163,Groceries,Vegetables,0.0,0.03,0.49,2024-05-12
P003266,S0163,Groceries,Sugar,0.0,0.03,3.13,2024-05-12
P003275,S0163,Groceries,Coffee,0.0,0.03,1.91,2024-05-12
P003254,S0163,Groceries,Sugar,0.0,0.03,2.73,2024-05-12
P003249,S0163,Groceries,Vegetables,0.0,0.03,0.57,2024-05-12
P003113,S0155,Home,Rug,0.0,0.08,2.91,2024-05-16
P003083,S0154,Home,Pillow,0.0,0.08,1.29,2024-05-19
P003118,S0155,Home,Curtains,0.0,0.08,1.61,2024-05-19
P003077,S0152,Groceries,Sugar,0.0,0.03,2.9,2024-05-19
P003236,S0161,Groceries,Fruits,0.0,0.03,1.81,2024-05-20
P002954,S0147,Beauty,Eyeliner,0.0,0.12,0.1,2024-05-22
P003143,S0157,Fashion,Belt,0.0,0.1,0.25,2024-05-25
P004635,S0160,Home,Curtains,0.005,0.08,1.33,2024-06-07
P003117,S0155,Home,Coffee Maker,0.0,0.08,4.6,2024-06-12
P003303,S0164,Electronics,Monitor,0.0,0.05,3.63,2024-06-17
P003304,S0164,Electronics,Monitor,0.0,0.05,4.67,2024-06-17
P003289,S0164,Beauty,Conditioner,0.0,0.12,0.35,2024-06-17
P003301,S0164,Beauty,Shampoo,0.0,0.12,0.27,2024-06-17
P003298,S0164,Electronics,Power Bank,0.0,0.05,0.4,2024-06-17
P003297,S0164,Beauty,Foundation,0.0,0.12,0.2,2024-06-17
P003296,S0164,Beauty,Perfume,0.0,0.12,0.47,2024-06-17
P003295,S0164,Beauty,Sunscreen,0.0,0.12,0.37,2024-06-17
P003294,S0164,Beauty,Nail Polish,0.0,0.12,0.08,2024-06-17
P003293,S0164,Beauty,Foundation,0.0,0.12,0.15,2024-06-17
P003292,S0164,Beauty,Sunscreen,0.0,0.12,0.39,2024-06-17
P003291,S0164,Beauty,Nail Polish,0.0,0.12,0.06,2024-06-17
P003302,S0164,Beauty,Nail Polish,0.0,0.12,0.07,2024-06-17
P003288,S0164,Beauty,Moisturizer,0.0,0.12,0.35,2024-06-17
P003300,S0164,Beauty,Shampoo,0.0,0.12,0.45,2024-06-17
P003286,S0164,Beauty,Shampoo,0.0,0.12,0.3,2024-06-17
P003285,S0164,Beauty,Lipstick,0.0,0.12,0.06,2024-06-17
P003282,S0164,Beauty,Perfume,0.0,0.12,0.35,2024-06-17
P003281,S0164,Electronics,Power Bank,0.0,0.05,0.47,2024-06-17
P003280,S0164,Beauty,Face Mask,0.0,0.12,0.24,2024-06-17
P003287,S0164,Electronics,Headphones,0.0,0.05,0.3,2024-06-17
P003277,S0164,Beauty,Conditioner,0.0,0.12,0.29,2024-06-17
P004583,S0151,Groceries,Milk,0.02,0.03,1.23,2024-06-21
P004622,S0156,Beauty,Eyeliner,0.005,0.12,0.08,2024-06-25
P003265,S0163,Groceries,Eggs,0.0,0.03,0.64,2024-06-29
P003084,S0154,Home,Table,0.0,0.08,8.9,2024-06-29
P004582,S0151,Groceries,Vegetables,0.02,0.03,0.53,2024-06-30
P003318,S0165,Fashion,Hat,0.0,0.1,0.16,2024-07-04
P003328,S0165,Fashion,Scarf,0.0,0.1,0.15,2024-07-04
P003327,S0165,Fashion,Hat,0.0,0.1,0.19,2024-07-04
P003326,S0165,Fashion,Scarf,0.0,0.1,0.11,2024-07-04
P003325,S0165,Fashion,Scarf,0.0,0.1,0.12,2024-07-04
P003331,S0165,Fashion,Scarf,0.0,0.1,0.17,2024-07-04
P003323,S0165,Fashion,Scarf,0.0,0.1,0.21,2024-07-04
P003322,S0165,Fashion,Socks,0.0,0.1,0.11,2024-07-04
P003321,S0165,Fashion,T-Shirt,0.0,0.1,0.2,2024-07-04
P003319,S0165,Fashion,Jacket,0.0,0.1,0.79,2024-07-04
P003330,S0165,Fashion,Sneakers,0.0,0.1,0.95,2024-07-04
P003317,S0165,Fashion,Socks,0.0,0.1,0.11,2024-07-04
P003324,S0165,Fashion,T-Shirt,0.0,0.1,0.21,2024-07-04
P003314,S0165,Fashion,T-Shirt,0.0,0.1,0.19,2024-07-04
P003316,S0165,Fashion,Hat,0.0,0.1,0.1,2024-07-04
P003305,S0165,Fashion,T-Shirt,0.0,0.1,0.14,2024-07-04
P003306,S0165,Fashion,Belt,0.0,0.1,0.18,2024-07-04
P003307,S0165,Fashion,Belt,0.0,0.1,0.27,2024-07-04
P003308,S0165,Fashion,Handbag,0.0,0.1,1.21,2024-07-04
P003310,S0165,Fashion,Jacket,0.0,0.1,0.75,2024-07-04
P003311,S0165,Fashion,Jeans,0.0,0.1,0.59,2024-07-04
P003312,S0165,Fashion,Belt,0.0,0.1,0.23,2024-07-04
P003309,S0165,Fashion,Jacket,0.0,0.1,0.49,2024-07-04
P003313,S0165,Fashion,Scarf,0.0,0.1,0.16,2024-07-04
P003278,S0164,Beauty,Perfume,0.0,0.12,0.46,2024-07-27
P003205,S0159,Beauty,Nail Polish,0.0,0.12,0.1,2024-08-08
P003150,S0157,Fashion,Scarf,0.0,0.1,0.14,2024-08-11
P004633,S0160,Home,Microwave,0.005,0.08,7.62,2024-08-22
P003337,S0166,Home,Chair,0.0,0.08,8.05,2024-08-29
P003360,S0166,Home,Curtains,0.0,0.08,0.8,2024-08-29
P003359,S0166,Home,Blender,0.0,0.08,4.88,2024-08-29
P003358,S0166,Groceries,Coffee,0.0,0.03,0.7,2024-08-29
P003357,S0166,Home,Rug,0.0,0.08,2.11,2024-08-29
P003356,S0166,Home,Coffee Maker,0.0,0.08,7.05,2024-08-29
P003355,S0166,Groceries,Cooking Oil,0.0,0.03,3.3,2024-08-29
P003354,S0166,Home,Curtains,0.0,0.08,0.88,2024-08-29
P003352,S0166,Home,Curtains,0.0,0.08,0.58,2024-08-29
P003351,S0166,Groceries,Eggs,0.0,0.03,0.71,2024-08-29
P003350,S0166,Home,Curtains,0.0,0.08,1.83,2024-08-29
P003349,S0166,Home,Blender,0.0,0.08,2.35,2024-08-29
P003347,S0166,Home,Pillow,0.0,0.08,1.89,2024-08-29
